Fruit,fruit size (mm),Left Sensor Disp 2mm 1 (N),Left Sensor Disp 2mm 2 (N),Left Sensor Disp 2mm 3 (N),Left Sensor Disp 2mm 4 (N),Left Sensor Disp 2mm 5 (N),Left Sensor Disp 2mm 6 (N),Left Sensor Disp 2mm 7 (N),Left Sensor Disp 2mm 8 (N),Left Sensor Disp 2mm 9 (N),Left Sensor Disp 2mm 10 (N),Left Sensor Disp 2mm 11 (N),Left Sensor Disp 2mm 12 (N),Left Sensor Disp 2mm 13 (N),Left Sensor Disp 2mm 14 (N),Left Sensor Disp 2mm 15 (N),Right Sensor Disp 2mm 1 (N),Right Sensor Disp 2mm 2 (N),Right Sensor Disp 2mm 3 (N),Right Sensor Disp 2mm 4 (N),Right Sensor Disp 2mm 5 (N),Right Sensor Disp 2mm 6 (N),Right Sensor Disp 2mm 7 (N),Right Sensor Disp 2mm 8 (N),Right Sensor Disp 2mm 9 (N),Right Sensor Disp 2mm 10 (N),Right Sensor Disp 2mm 11 (N),Right Sensor Disp 2mm 12 (N),Right Sensor Disp 2mm 13 (N),Right Sensor Disp 2mm 14 (N),Right Sensor Disp 2mm 15 (N),Left Sensor Disp 4mm 1 (N),Left Sensor Disp 4mm 2 (N),Left Sensor Disp 4mm 3 (N),Left Sensor Disp 4mm 4 (N),Left Sensor Disp 4mm 5 (N),Left Sensor Disp 4mm 6 (N),Left Sensor Disp 4mm 7 (N),Left Sensor Disp 4mm 8 (N),Left Sensor Disp 4mm 9 (N),Left Sensor Disp 4mm 10 (N),Left Sensor Disp 4mm 11 (N),Left Sensor Disp 4mm 12 (N),Left Sensor Disp 4mm 13 (N),Left Sensor Disp 4mm 14 (N),Left Sensor Disp 4mm 15 (N),Right Sensor Disp 4mm 1 (N),Right Sensor Disp 4mm 2 (N),Right Sensor Disp 4mm 3 (N),Right Sensor Disp 4mm 4 (N),Right Sensor Disp 4mm 5 (N),Right Sensor Disp 4mm 6 (N),Right Sensor Disp 4mm 7 (N),Right Sensor Disp 4mm 8 (N),Right Sensor Disp 4mm 9 (N),Right Sensor Disp 4mm 10 (N),Right Sensor Disp 4mm 11 (N),Right Sensor Disp 4mm 12 (N),Right Sensor Disp 4mm 13 (N),Right Sensor Disp 4mm 14 (N),Right Sensor Disp 4mm 15 (N),Left Sensor Disp 6mm 1 (N),Left Sensor Disp 6mm 2 (N),Left Sensor Disp 6mm 3 (N),Left Sensor Disp 6mm 4 (N),Left Sensor Disp 6mm 5 (N),Left Sensor Disp 6mm 6 (N),Left Sensor Disp 6mm 7 (N),Left Sensor Disp 6mm 8 (N),Left Sensor Disp 6mm 9 (N),Left Sensor Disp 6mm 10 (N),Left Sensor Disp 6mm 11 (N),Left Sensor Disp 6mm 12 (N),Left Sensor Disp 6mm 13 (N),Left Sensor Disp 6mm 14 (N),Left Sensor Disp 6mm 15 (N),Right Sensor Disp 6mm 1 (N),Right Sensor Disp 6mm 2 (N),Right Sensor Disp 6mm 3 (N),Right Sensor Disp 6mm 4 (N),Right Sensor Disp 6mm 5 (N),Right Sensor Disp 6mm 6 (N),Right Sensor Disp 6mm 7 (N),Right Sensor Disp 6mm 8 (N),Right Sensor Disp 6mm 9 (N),Right Sensor Disp 6mm 10 (N),Right Sensor Disp 6mm 11 (N),Right Sensor Disp 6mm 12 (N),Right Sensor Disp 6mm 13 (N),Right Sensor Disp 6mm 14 (N),Right Sensor Disp 6mm 15 (N),Left Sensor Disp 8mm 1 (N),Left Sensor Disp 8mm 2 (N),Left Sensor Disp 8mm 3 (N),Left Sensor Disp 8mm 4 (N),Left Sensor Disp 8mm 5 (N),Left Sensor Disp 8mm 6 (N),Left Sensor Disp 8mm 7 (N),Left Sensor Disp 8mm 8 (N),Left Sensor Disp 8mm 9 (N),Left Sensor Disp 8mm 10 (N),Left Sensor Disp 8mm 11 (N),Left Sensor Disp 8mm 12 (N),Left Sensor Disp 8mm 13 (N),Left Sensor Disp 8mm 14 (N),Left Sensor Disp 8mm 15 (N),Right Sensor Disp 8mm 1 (N),Right Sensor Disp 8mm 2 (N),Right Sensor Disp 8mm 3 (N),Right Sensor Disp 8mm 4 (N),Right Sensor Disp 8mm 5 (N),Right Sensor Disp 8mm 6 (N),Right Sensor Disp 8mm 7 (N),Right Sensor Disp 8mm 8 (N),Right Sensor Disp 8mm 9 (N),Right Sensor Disp 8mm 10 (N),Right Sensor Disp 8mm 11 (N),Right Sensor Disp 8mm 12 (N),Right Sensor Disp 8mm 13 (N),Right Sensor Disp 8mm 14 (N),Right Sensor Disp 8mm 15 (N)
7,70.807527,2.488125,1.75375,1.401875,3.41625,3.86375,3.36875,3.531875,3.889375,2.578125,2.03125,2.68,1.330625,1.2425,1.629375,1.059375,1.33125,1.0125,1.393125,1.111875,2.69625,1.606875,2.631875,4.195625,2.715625,2.384375,4.471875,2.96,1.285625,1.501875,1.25875,2.466875,1.753125,1.410625,3.38375,3.834375,3.335625,3.509375,3.876875,2.565,2.04125,2.696875,1.33625,1.24375,1.6325,1.075,1.351875,1.005,1.393125,1.1125,2.695625,1.590625,2.606875,4.15625,2.685625,2.3725,4.433125,2.929375,1.28375,1.499375,1.255625,2.668125,1.87625,1.526875,3.450625,3.889375,3.529375,3.645625,3.968125,2.791875,2.414375,3.17125,1.52125,1.24,1.633125,1.07125,1.344375,1.029375,1.39625,1.18125,2.989375,1.864375,2.824375,4.21125,2.83875,2.64375,4.606875,3.135,1.275,1.5075,1.271875,3.053125,2.25,2.07125,3.599375,4.015,3.8475,3.89875,4.14125,3.296875,3.26125,4.094375,2.30875,1.2575,1.750625,1.073125,1.38,1.144375,1.451875,1.67,3.690625,2.595625,3.363125,4.32,3.21125,3.2875,4.9775,3.639375,1.299375,1.588125,1.3475
7,70.63309409,1.663125,1.571875,1.365,3.584375,3.451875,2.77125,3.698125,3.1325,3.628125,3.270625,2.79,2.1925,1.248125,1.629375,1.068125,1.36875,1.27,1.60625,1.974375,4.018125,3.096875,2.40375,4.38,3.475,1.47,2.151875,1.506875,1.288125,1.49,1.243125,1.6475,1.559375,1.365625,3.561875,3.425,2.745625,3.6675,3.094375,3.61625,3.27875,2.786875,2.205,1.235,1.625,1.063125,1.369375,1.263125,1.615,1.969375,3.986875,3.075,2.38625,4.334375,3.440625,1.4675,2.1425,1.50125,1.289375,1.4925,1.23875,1.7675,1.701875,1.4775,3.643125,3.50625,2.923125,3.764375,3.1625,3.7125,3.49,3.02625,2.405,1.245,1.62875,1.06,1.384375,1.40125,1.754375,2.1975,4.126875,3.2675,2.53375,4.41,3.57125,1.510625,2.370625,1.579375,1.2825,1.491875,1.223125,2.22375,2.15125,2.170625,3.84875,3.64375,3.311875,3.969375,3.348125,3.921875,4.098125,3.61875,2.949375,1.35625,1.7375,1.07,1.574375,1.961875,2.539375,2.8975,4.3625,3.626875,3.005,4.57125,3.856875,1.74375,3.045625,1.874375,1.291875,1.486875,1.2325
7,71.54812959,1.320625,1.29625,1.274375,3.185625,4.258125,1.9325,3.781875,4.716875,2.4325,1.681875,1.95625,1.27125,1.243125,1.629375,1.075625,1.55625,1.584375,1.7925,2.04625,3.33875,2.66875,2.29625,3.756875,3.44625,1.51,2.719375,2.160625,1.289375,1.48375,1.2375,1.3275,1.29625,1.26875,3.1775,4.248125,1.92125,3.7675,4.7075,2.42875,1.685625,1.963125,1.273125,1.2325,1.63,1.06125,1.556875,1.57375,1.799375,2.028125,3.294375,2.6375,2.274375,3.71625,3.41125,1.518125,2.695,2.1425,1.298125,1.480625,1.22375,1.393125,1.395625,1.280625,3.329375,4.380625,2.3025,3.954375,4.785,2.83,1.880625,2.273125,1.3225,1.241875,1.634375,1.0725,1.71125,1.820625,1.993125,2.420625,3.481875,2.843125,2.6725,3.81875,3.509375,1.714375,2.979375,2.329375,1.286875,1.485625,1.223125,1.534375,1.694375,1.355,3.53125,4.51375,3.10125,4.135625,4.858125,3.51875,2.295,2.98125,1.694375,1.240625,1.6325,1.07125,2.156875,2.290625,2.465625,2.93375,3.7075,3.158125,3.248125,3.98625,3.67,2.23875,3.451875,2.636875,1.290625,1.4775,1.245625
7,71.05352659,1.875625,1.520625,1.32875,3.05375,2.71375,3.150625,4.34625,3.686875,3.711875,2.4825,2.5125,1.370625,1.240625,1.64125,1.075,1.378125,1.76875,2.255625,1.450625,3.9175,3.506875,2.23125,4.40375,3.38375,1.340625,1.855,1.640625,1.29,1.489375,1.224375,1.8675,1.518125,1.32625,3.02625,2.680625,3.135,4.32875,3.6625,3.70875,2.50125,2.526875,1.37875,1.241875,1.640625,1.074375,1.376875,1.77625,2.26375,1.451875,3.88,3.485625,2.215625,4.36,3.339375,1.353125,1.84625,1.633125,1.281875,1.484375,1.240625,2.11625,1.64,1.340625,3.154375,2.810625,3.3275,4.38375,3.71875,3.831875,2.76375,2.744375,1.536875,1.2425,1.631875,1.0725,1.40875,1.965,2.505625,1.6575,4.009375,3.596875,2.44375,4.4675,3.49,1.368125,1.960625,1.725625,1.286875,1.4825,1.240625,2.75875,1.900625,1.51875,3.398125,3.036875,3.741875,4.483125,3.84625,4.0375,3.45875,3.3875,2.36,1.255625,1.646875,1.066875,1.590625,2.605,3.13125,2.314375,4.226875,3.83125,3.08625,4.684375,3.785625,1.49,2.43,2.070625,1.2875,1.490625,1.2375
7,73.24478458,1.269375,1.23875,1.285625,1.478125,2.75375,2.08125,2.905,4.54625,3.818125,2.71375,4.53125,3.57375,1.32,2.265,1.215,1.46375,1.1425,1.405625,2.549375,3.673125,2.035625,3.5975,4.16625,2.466875,2.41875,2.841875,1.459375,1.33,1.515,1.25,1.268125,1.238125,1.284375,1.47625,2.735625,2.06,2.896875,4.516875,3.805,2.68875,4.515,3.55,1.3225,2.274375,1.21875,1.474375,1.136875,1.4125,2.5375,3.6475,2.0225,3.565625,4.135625,2.444375,2.395625,2.823125,1.451875,1.32125,1.520625,1.240625,1.265,1.235,1.2875,1.645,3.08625,2.303125,3.1825,4.570625,3.875,3.095625,4.63125,3.704375,1.40875,2.64625,1.354375,1.566875,1.22375,1.419375,2.853125,3.899375,2.288125,3.7275,4.2225,2.705625,2.689375,3.200625,1.54375,1.339375,1.519375,1.2325,1.275625,1.305625,1.304375,2.305625,3.69625,2.8675,3.678125,4.68375,4.01,3.749375,4.8,3.919375,1.700625,3.419375,1.76125,2.044375,1.559375,1.460625,3.291875,4.273125,2.843125,3.98875,4.409375,3.146875,3.380625,3.980625,1.88375,1.38125,1.62125,1.240625
7,73.16705352,1.265,1.23375,1.2725,1.5425,2.863125,2.1275,2.938125,4.51625,3.771875,2.755,4.52125,3.459375,1.32125,2.245,1.18875,1.5275,1.201875,1.409375,2.726875,3.80875,2.125,3.550625,4.035,2.28875,2.281875,2.64125,1.408125,1.3125,1.515,1.23375,1.270625,1.224375,1.283125,1.540625,2.85125,2.12375,2.938125,4.508125,3.75375,2.74375,4.50625,3.44125,1.314375,2.24625,1.19,1.52875,1.211875,1.40375,2.7125,3.78375,2.119375,3.53,4.01,2.281875,2.275625,2.64,1.424375,1.3225,1.51875,1.243125,1.271875,1.2425,1.280625,1.64375,3.02125,2.249375,3.085625,4.521875,3.785,2.949375,4.554375,3.523125,1.355,2.4125,1.231875,1.588125,1.2575,1.418125,2.835625,3.888125,2.234375,3.60625,4.05375,2.388125,2.40875,2.798125,1.461875,1.326875,1.515625,1.234375,1.273125,1.32375,1.29625,2.303125,3.653125,2.793125,3.573125,4.630625,3.940625,3.6275,4.751875,3.80625,1.558125,3.1175,1.55875,2.024375,1.5875,1.475,3.26125,4.23625,2.800625,3.89625,4.258125,2.87625,3.05875,3.625,1.744375,1.345,1.5625,1.250625
7,74.18486176,1.270625,1.239375,1.291875,1.779375,3.213125,2.840625,3.003125,4.500625,3.7675,1.97375,3.84875,2.395625,1.2525,1.665625,1.08125,1.39625,1.03875,1.39375,1.750625,2.660625,1.250625,3.4175,3.9775,1.965625,3.36125,4.240625,1.9325,1.85,2.38,1.31125,1.2725,1.240625,1.2875,1.77875,3.19625,2.8225,2.99,4.484375,3.756875,1.9625,3.829375,2.3875,1.259375,1.665,1.080625,1.39875,1.055,1.389375,1.75375,2.639375,1.259375,3.394375,3.959375,1.95375,3.345,4.218125,1.9275,1.834375,2.365,1.324375,1.270625,1.239375,1.285625,1.9475,3.395,3.021875,3.208125,4.53375,3.84875,2.22375,4.1025,2.61625,1.259375,1.6975,1.078125,1.410625,1.061875,1.410625,1.945625,2.89,1.336875,3.515,4.0375,2.104375,3.484375,4.32625,2.064375,2.025625,2.595625,1.345,1.28625,1.314375,1.323125,2.604375,3.89125,3.514375,3.731875,4.64,4.038125,2.92125,4.585625,3.240625,1.274375,2.099375,1.169375,1.52,1.184375,1.4225,2.5475,3.6125,1.763125,3.798125,4.230625,2.600625,3.87875,4.579375,2.435625,2.60375,3.3775,1.459375
7,73.61733757,1.28,1.270625,1.304375,2.206875,3.52625,3.195625,3.276875,4.526875,3.823125,2.190625,4.065625,2.57375,1.2525,1.698125,1.079375,1.445,1.095625,1.395625,2.109375,3.150625,1.4175,3.534375,4.06,2.151875,3.411875,4.2775,2.036875,1.8725,2.454375,1.324375,1.2825,1.271875,1.30625,2.203125,3.5275,3.18125,3.269375,4.506875,3.80125,2.18875,4.046875,2.560625,1.258125,1.691875,1.078125,1.438125,1.095,1.404375,2.0975,3.135,1.416875,3.500625,4.0425,2.133125,3.4,4.246875,2.025625,1.849375,2.43625,1.3125,1.27875,1.308125,1.320625,2.494375,3.756875,3.41,3.489375,4.55,3.901875,2.49375,4.313125,2.83625,1.255,1.76625,1.093125,1.500625,1.153125,1.4175,2.365,3.42875,1.593125,3.620625,4.120625,2.37125,3.59875,4.394375,2.17625,2.1075,2.734375,1.34875,1.32875,1.465625,1.461875,2.978125,4.116875,3.82,3.915,4.65375,4.055625,3.241875,4.683125,3.4525,1.306875,2.306875,1.2625,1.754375,1.395625,1.45375,2.91625,3.961875,2.053125,3.88875,4.304375,2.801875,3.939375,4.6275,2.575,2.68625,3.515625,1.470625
7,72.75540729,1.258125,1.26625,1.285,1.898125,3.323125,2.4925,3.186875,4.549375,3.83375,3.005625,4.555625,3.435625,1.32625,2.2575,1.17875,1.734375,1.4675,1.45,3.0425,4.099375,2.509375,3.63125,4.025625,2.3575,2.3375,2.7625,1.47875,1.314375,1.5175,1.254375,1.27,1.28,1.285625,1.89875,3.308125,2.475,3.173125,4.535,3.816875,3.0025,4.538125,3.4275,1.324375,2.255625,1.176875,1.738125,1.45875,1.453125,3.015,4.068125,2.500625,3.615,4.004375,2.345625,2.3275,2.7425,1.460625,1.315,1.52125,1.2425,1.265625,1.315,1.299375,2.203125,3.551875,2.68625,3.351875,4.574375,3.871875,3.27875,4.625625,3.5675,1.375625,2.51125,1.258125,1.884375,1.600625,1.475625,3.159375,4.166875,2.701875,3.72125,4.06125,2.518125,2.5225,3.028125,1.54125,1.325,1.5225,1.235,1.2975,1.575,1.4225,2.809375,3.980625,3.27125,3.82125,4.679375,4.003125,3.85625,4.796875,3.83375,1.575,3.248125,1.591875,2.52375,2.133125,1.6175,3.476875,4.39625,3.300625,4.000625,4.284375,2.97375,3.181875,3.85875,1.8825,1.3375,1.5625,1.24125
7,74.84675703,1.266875,1.236875,1.2825,1.54,2.711875,2.050625,3.19375,4.6875,3.731875,1.911875,4.2175,2.70375,1.258125,1.738125,1.07875,2.726875,2.45125,1.51625,3.39875,4.11,1.530625,2.24625,2.91375,1.4625,1.369375,1.55875,1.3125,1.320625,1.52625,1.24125,1.2675,1.238125,1.28375,1.540625,2.70375,2.0525,3.175625,4.668125,3.7075,1.89125,4.198125,2.689375,1.25875,1.730625,1.08625,2.715625,2.43625,1.515,3.371875,4.084375,1.515625,2.245625,2.905,1.4525,1.36375,1.56,1.31375,1.32125,1.5325,1.235,1.26625,1.24375,1.283125,1.80875,3.01375,2.404375,3.431875,4.709375,3.83375,2.261875,4.473125,2.964375,1.268125,1.929375,1.119375,2.944375,2.66875,1.5875,3.523125,4.22375,1.7625,2.575,3.401875,1.559375,1.385625,1.62125,1.32,1.32125,1.53375,1.25125,1.270625,1.25625,1.305,2.6125,3.59875,3.159375,3.8175,4.79125,3.984375,3.070625,4.755625,3.508125,1.340625,2.689375,1.373125,3.384375,3.173125,1.8525,3.736875,4.42875,2.435625,3.269375,3.9975,2.125625,1.62875,2.19125,1.4275,1.32375,1.53125,1.25375
7,73.21649251,1.271875,1.241875,1.280625,1.75375,3.0375,2.165625,3.156875,4.475,3.513125,2.561875,4.683125,3.4625,1.259375,2.066875,1.294375,1.676875,1.519375,1.491875,2.816875,3.85875,1.965625,3.63875,4.206875,2.175625,2.035625,2.77,1.424375,1.33875,1.531875,1.248125,1.265625,1.234375,1.28,1.763125,3.03375,2.175,3.14375,4.460625,3.491875,2.563125,4.6675,3.4475,1.265,2.06375,1.285,1.663125,1.518125,1.49125,2.775625,3.835,1.94625,3.614375,4.179375,2.158125,2.02875,2.761875,1.42125,1.328125,1.534375,1.2425,1.26625,1.251875,1.284375,1.87375,3.180625,2.30625,3.23625,4.478125,3.555,2.684375,4.7125,3.514375,1.27125,2.176875,1.34375,1.706875,1.56625,1.5175,2.88,3.8825,2.06,3.675625,4.21625,2.2425,2.171875,2.9225,1.45,1.328125,1.534375,1.234375,1.265625,1.390625,1.330625,2.565,3.791875,2.980625,3.720625,4.5875,3.814375,3.281875,4.905625,3.8025,1.40875,2.89125,1.69875,2.0225,1.985625,1.71875,3.279375,4.124375,2.653125,3.963125,4.403125,2.69375,2.999375,3.750625,1.770625,1.39375,1.58875,1.256875
7,73.90137301,1.278125,1.24875,1.280625,1.94375,3.310625,2.980625,3.145,4.50875,3.811875,2.1175,3.995625,2.508125,1.25375,1.684375,1.07125,1.404375,1.05625,1.39,1.859375,2.863125,1.321875,3.445625,4.009375,2.054375,3.385,4.263125,1.9975,1.888125,2.481875,1.331875,1.271875,1.24875,1.288125,1.929375,3.29375,2.961875,3.131875,4.491875,3.79875,2.1125,3.98,2.505625,1.249375,1.680625,1.0675,1.404375,1.064375,1.39375,1.8475,2.8325,1.325625,3.4325,3.989375,2.0525,3.3675,4.240625,1.9875,1.87625,2.468125,1.331875,1.2725,1.259375,1.293125,2.14625,3.469375,3.12875,3.310625,4.5325,3.871875,2.3275,4.188125,2.685625,1.254375,1.73375,1.08125,1.438125,1.08,1.394375,2.05125,3.083125,1.39625,3.52375,4.045625,2.18625,3.5175,4.340625,2.106875,2.051875,2.6925,1.3475,1.29125,1.3475,1.34875,2.771875,3.969375,3.621875,3.80875,4.644375,4.04375,3.08375,4.630625,3.344375,1.29125,2.2325,1.221875,1.57625,1.233125,1.425,2.68,3.770625,1.875625,3.82375,4.254375,2.685625,3.89625,4.601875,2.50375,2.668125,3.503125,1.476875
7,73.46668737,1.283125,1.313125,1.32375,2.385,3.6925,3.351875,3.321875,4.515,3.78375,2.136875,4.00125,2.53875,1.250625,1.67125,1.08125,1.489375,1.140625,1.409375,2.264375,3.318125,1.48625,3.550625,4.0925,2.1775,3.369375,4.261875,2.01375,1.7775,2.28625,1.296875,1.2725,1.305,1.32125,2.388125,3.68,3.338125,3.30375,4.493125,3.766875,2.12875,3.97,2.52375,1.25625,1.6775,1.07,1.493125,1.15125,1.40875,2.254375,3.305625,1.484375,3.533125,4.06625,2.166875,3.358125,4.23,1.99875,1.766875,2.288125,1.298125,1.280625,1.370625,1.36875,2.615,3.86625,3.55375,3.5125,4.53875,3.85625,2.42875,4.24125,2.793125,1.2575,1.720625,1.09,1.55625,1.21,1.410625,2.500625,3.550625,1.66375,3.6375,4.139375,2.37,3.54875,4.366875,2.14375,1.973125,2.541875,1.321875,1.395,1.605,1.5825,3.08875,4.18875,3.9125,3.943125,4.653125,4.02125,3.184375,4.66,3.459375,1.296875,2.20625,1.215,1.929375,1.539375,1.486875,3.004375,4.033125,2.13625,3.905,4.31875,2.81875,3.91875,4.635,2.55875,2.58625,3.325625,1.423125
7,73.86413594,1.271875,1.241875,1.28,1.31375,1.790625,1.45,2.351875,4.10875,3.44625,3.255,4.93,3.64625,1.364375,3.278125,1.530625,1.7775,1.604375,1.42125,2.766875,3.80875,1.55625,3.53625,4.311875,2.5775,1.73875,2.015,1.355625,1.315,1.51875,1.255625,1.269375,1.239375,1.285,1.305625,1.80375,1.46375,2.346875,4.094375,3.435,3.25625,4.915,3.625625,1.363125,3.2675,1.525625,1.7875,1.584375,1.4125,2.7425,3.769375,1.5325,3.506875,4.278125,2.549375,1.75375,2.02125,1.3475,1.321875,1.525625,1.249375,1.28,1.245,1.283125,1.3625,2.161875,1.67,2.72625,4.26,3.6475,3.591875,4.9725,3.7575,1.51,3.7425,1.73875,2.04375,1.83625,1.43875,2.9725,3.960625,1.776875,3.72875,4.413125,2.8975,2.07625,2.404375,1.41125,1.31625,1.51875,1.24875,1.279375,1.25125,1.291875,1.665625,2.74,2.1625,3.375625,4.446875,3.88375,4.025,5.05875,3.9325,1.98625,4.410625,2.151875,2.615,2.3125,1.514375,3.284375,4.209375,2.216875,4.01125,4.58125,3.480625,2.865,3.29,1.664375,1.3475,1.534375,1.2425
7,73.40609795,1.271875,1.234375,1.28,1.429375,2.396875,1.644375,2.91625,4.36375,3.501875,2.686875,4.70875,3.608125,1.530625,3.28,1.4825,1.5675,1.3,1.435625,2.92125,4.175,2.368125,3.504375,3.975625,2.150625,2.036875,2.44875,1.413125,1.3275,1.5325,1.248125,1.271875,1.24125,1.28,1.4325,2.404375,1.65375,2.904375,4.34625,3.489375,2.6725,4.68375,3.59375,1.526875,3.265625,1.475,1.556875,1.303125,1.4375,2.884375,4.134375,2.345,3.481875,3.946875,2.13375,2.035,2.451875,1.403125,1.31375,1.533125,1.233125,1.26875,1.23125,1.2825,1.548125,2.65625,1.80375,3.14375,4.40125,3.60375,2.889375,4.735625,3.68625,1.68,3.545,1.591875,1.638125,1.40875,1.46625,3.07125,4.238125,2.5325,3.6275,4.04,2.314375,2.21875,2.751875,1.49125,1.314375,1.51875,1.23125,1.28125,1.23875,1.285,2.111875,3.29625,2.3475,3.68,4.530625,3.838125,3.490625,4.859375,3.88375,2.1475,4.28375,1.953125,1.884375,1.764375,1.555625,3.42125,4.443125,3.041875,3.92875,4.234375,2.79125,2.82375,3.605,1.778125,1.328125,1.541875,1.23375
7,74.91327758,1.279375,1.243125,1.27375,1.559375,2.823125,2.3875,2.73625,4.521875,3.710625,1.795,3.703125,2.21125,1.25875,1.64,1.07625,1.379375,1.026875,1.395625,1.46,2.18,1.136875,3.329375,3.90625,1.753125,3.311875,4.195,1.7375,1.775625,2.314375,1.290625,1.275625,1.239375,1.276875,1.556875,2.806875,2.376875,2.725625,4.501875,3.68875,1.795,3.68875,2.20375,1.2525,1.641875,1.07125,1.380625,1.011875,1.395,1.45125,2.159375,1.149375,3.286875,3.88,1.738125,3.27125,4.139375,1.735,1.76625,2.28875,1.3075,1.279375,1.249375,1.2825,1.636875,3.036875,2.619375,2.94625,4.550625,3.801875,1.994375,3.97,2.4375,1.254375,1.651875,1.065625,1.3925,1.03125,1.395,1.63875,2.4475,1.193125,3.4575,3.99,1.905625,3.466875,4.288125,1.905,1.97375,2.52625,1.32125,1.279375,1.259375,1.299375,2.20875,3.638125,3.221875,3.591875,4.655625,4.0475,2.795625,4.5775,3.15,1.264375,2.011875,1.1325,1.436875,1.093125,1.411875,2.274375,3.2975,1.51,3.790625,4.215,2.444375,3.88,4.565625,2.3475,2.613125,3.3625,1.47625
7,73.32405209,1.271875,1.25875,1.283125,1.84875,3.305,2.4225,3.33,4.556875,3.600625,2.5175,4.590625,3.3225,1.255625,1.89875,1.145625,1.570625,1.34125,1.43625,2.930625,3.82375,1.87375,3.58875,4.301875,2.1725,2.324375,2.943125,1.490625,1.336875,1.530625,1.25375,1.27125,1.265,1.284375,1.850625,3.30625,2.424375,3.314375,4.531875,3.58625,2.5025,4.571875,3.31375,1.25625,1.90625,1.145,1.5675,1.339375,1.43375,2.904375,3.790625,1.86625,3.5725,4.278125,2.158125,2.32375,2.93125,1.494375,1.331875,1.531875,1.255,1.271875,1.298125,1.308125,2.160625,3.58375,2.71875,3.51625,4.57375,3.708125,2.8,4.68625,3.499375,1.27125,2.158125,1.22375,1.691875,1.535625,1.4775,3.085,3.948125,2.063125,3.696875,4.36125,2.335625,2.6375,3.3225,1.605625,1.351875,1.546875,1.24875,1.29375,1.5125,1.52625,2.809375,4.024375,3.43375,3.921875,4.6725,3.914375,3.475,4.874375,3.818125,1.365,2.89625,1.640625,2.174375,2.1075,1.6775,3.425625,4.176875,2.619375,3.965,4.538125,2.79375,3.43375,4.086875,2.014375,1.535,1.770625,1.26375
7,74.77248605,1.275,1.4575,1.438125,2.014375,4.036875,3.65125,2.19,4.1125,3.441875,1.363125,1.754375,1.355625,1.254375,1.668125,1.084375,1.4275,1.049375,1.38375,2.215,2.583125,1.176875,3.52375,4.045,1.810625,3.216875,3.9025,1.46375,1.385,1.575625,1.2425,1.2825,1.443125,1.435,2.003125,4.025,3.6375,2.174375,4.085625,3.419375,1.363125,1.749375,1.35125,1.255,1.669375,1.085625,1.425625,1.046875,1.386875,2.19,2.555625,1.183125,3.484375,4.013125,1.808125,3.175,3.865,1.464375,1.378125,1.575,1.248125,1.354375,1.714375,1.611875,2.42,4.190625,3.83375,2.63,4.26875,3.68125,1.379375,2.148125,1.546875,1.255625,1.6625,1.08625,1.47875,1.09375,1.39375,2.546875,3,1.328125,3.646875,4.148125,2.023125,3.525625,4.239375,1.604375,1.45375,1.665,1.24375,1.54125,2.258125,2.050625,2.97375,4.35625,4.061875,3.325625,4.46875,3.96875,1.596875,3.055,2.148125,1.256875,1.6675,1.085,1.735,1.3925,1.42875,3.04375,3.654375,1.796875,3.9075,4.329375,2.50625,3.936875,4.64625,1.914375,1.783125,1.998125,1.256875
7,72.95180201,1.265625,1.251875,1.2775,1.70375,3.10125,2.304375,3.1025,4.533125,3.8,2.940625,4.5475,3.4575,1.328125,2.29875,1.194375,1.631875,1.32,1.42625,2.919375,3.978125,2.339375,3.61,4.0425,2.344375,2.345,2.740625,1.45125,1.321875,1.513125,1.2475,1.2675,1.238125,1.275,1.709375,3.099375,2.3025,3.1,4.521875,3.785625,2.939375,4.5375,3.445625,1.324375,2.3025,1.19,1.62875,1.320625,1.421875,2.90375,3.953125,2.32125,3.586875,4.015,2.328125,2.33625,2.71375,1.43625,1.31375,1.508125,1.235,1.271875,1.2825,1.28,1.926875,3.330625,2.493125,3.278125,4.560625,3.846875,3.208125,4.616875,3.58,1.3825,2.550625,1.271875,1.758125,1.4425,1.45,3.0525,4.08125,2.52125,3.694375,4.084375,2.495,2.534375,2.9875,1.5275,1.323125,1.52125,1.2425,1.2825,1.434375,1.3375,2.650625,3.85875,3.07625,3.744375,4.661875,3.990625,3.8075,4.79625,3.84,1.600625,3.27875,1.604375,2.29625,1.881875,1.5325,3.395,4.336875,3.084375,3.970625,4.275625,2.945625,3.181875,3.81,1.85,1.34,1.556875,1.249375
